date,channel_grouping,platform,year,month,sumOfLeads
2020-06-21,Display,Desktop,2020,6,1155.738895488
2020-06-21,Display,Mobile Web,2020,6,2061.843172755
2020-06-21,Email,Desktop,2020,6,28.154508499
2020-06-21,Email,Mobile Web,2020,6,56.491953111
2020-06-21,Organic Search,Desktop,2020,6,62611.609126017
2020-06-21,Organic Search,Mobile Web,2020,6,168968.504602072
2020-06-21,Paid Search,Desktop,2020,6,12379.947754223
2020-06-21,Paid Search,Mobile Web,2020,6,45747.434090229
2020-06-21,Referral,Desktop,2020,6,5694.728638974
2020-06-21,Referral,Mobile Web,2020,6,15741.006207402
2020-06-21,Social,Desktop,2020,6,1371.889879157
2020-06-21,Social,Mobile Web,2020,6,2133.533165065
2020-06-22,,Android,2020,6,438029.869411344
2020-06-22,,iOS,2020,6,169137.514337384
2020-06-22,(Other),Desktop,2020,6,17534.529371996
2020-06-22,(Other),Mobile Web,2020,6,13036.45221624
2020-06-22,Direct,Desktop,2020,6,62466.36229164
2020-06-22,Direct,Mobile Web,2020,6,66506.793857932
2020-06-22,Display,Desktop,2020,6,2072.46114571
2020-06-22,Display,Mobile Web,2020,6,3035.436217382
2020-06-22,Email,Desktop,2020,6,200.845534656
2020-06-22,Email,Mobile Web,2020,6,24.234755069
2020-06-22,Organic Search,Desktop,2020,6,122140.015642362
2020-06-22,Organic Search,Mobile Web,2020,6,166871.87006535
2020-06-22,Paid Search,Desktop,2020,6,21993.044266618
2020-06-22,Paid Search,Mobile Web,2020,6,40642.735942278
2020-06-22,Referral,Desktop,2020,6,11457.020737064
2020-06-22,Referral,Mobile Web,2020,6,18228.453059549
2020-06-22,Social,Desktop,2020,6,1108.040561693
2020-06-22,Social,Mobile Web,2020,6,2477.333273633
2020-06-23,,Android,2020,6,434987.514957625
2020-06-23,,iOS,2020,6,173191.569131654
2020-06-23,(Other),Desktop,2020,6,16040.241267669
2020-06-23,(Other),Mobile Web,2020,6,11640.50399716
2020-06-23,Direct,Desktop,2020,6,54146.898111346
2020-06-23,Direct,Mobile Web,2020,6,65085.497519943
2020-06-23,Display,Desktop,2020,6,1894.667379793
2020-06-23,Display,Mobile Web,2020,6,5503.796480962
2020-06-23,Email,Desktop,2020,6,298.118807256
2020-06-23,Email,Mobile Web,2020,6,16.144275107
2020-06-23,Organic Search,Desktop,2020,6,124096.456804964
2020-06-23,Organic Search,Mobile Web,2020,6,169049.657253066
2020-06-23,Paid Search,Desktop,2020,6,23160.908935164
2020-06-23,Paid Search,Mobile Web,2020,6,40511.673546389
2020-06-23,Referral,Desktop,2020,6,13468.648356604
2020-06-23,Referral,Mobile Web,2020,6,19244.710951307
2020-06-23,Social,Desktop,2020,6,879.627854897
2020-06-23,Social,Mobile Web,2020,6,2910.982949555
2020-06-24,,Android,2020,6,437595.663846924
2020-06-24,,iOS,2020,6,173053.00372936
2020-06-24,(Other),Desktop,2020,6,16150.249979868
2020-06-24,(Other),Mobile Web,2020,6,12480.009488399
2020-06-24,Direct,Desktop,2020,6,53859.697139579
2020-06-24,Direct,Mobile Web,2020,6,66790.938512898
2020-06-24,Display,Desktop,2020,6,2015.77348446
2020-06-24,Display,Mobile Web,2020,6,5126.358531573
2020-06-24,Email,Desktop,2020,6,277.903965431
2020-06-24,Email,Mobile Web,2020,6,52.569938711
2020-06-24,Organic Search,Desktop,2020,6,123158.00716519
2020-06-24,Organic Search,Mobile Web,2020,6,168358.823564789
2020-06-24,Paid Search,Desktop,2020,6,23502.449000383
2020-06-24,Paid Search,Mobile Web,2020,6,37747.81687708
2020-06-24,Referral,Desktop,2020,6,13611.547451524
2020-06-24,Referral,Mobile Web,2020,6,19342.504901165
2020-06-24,Social,Desktop,2020,6,960.089089727
2020-06-24,Social,Mobile Web,2020,6,3473.777033318
2020-06-25,,Android,2020,6,421813.889967265
2020-06-25,,iOS,2020,6,161173.809132768
2020-06-25,(Other),Desktop,2020,6,14618.124394092
2020-06-25,(Other),Mobile Web,2020,6,10898.261185897
2020-06-25,Direct,Desktop,2020,6,47189.444113363
2020-06-25,Direct,Mobile Web,2020,6,62101.661964608
2020-06-25,Display,Desktop,2020,6,2038.563360035
2020-06-25,Display,Mobile Web,2020,6,4360.657704047
2020-06-25,Email,Desktop,2020,6,632.015423966
2020-06-25,Email,Mobile Web,2020,6,1027.892868805
2020-06-25,Organic Search,Desktop,2020,6,114267.717391693
2020-06-25,Organic Search,Mobile Web,2020,6,161187.864643825
2020-06-25,Paid Search,Desktop,2020,6,23339.50064689
2020-06-25,Paid Search,Mobile Web,2020,6,38042.559162017
2020-06-25,Referral,Desktop,2020,6,12306.427313912
2020-06-25,Referral,Mobile Web,2020,6,18961.699666082
2020-06-25,Social,Desktop,2020,6,802.312118096
2020-06-25,Social,Mobile Web,2020,6,2748.175549695
2020-06-26,,Android,2020,6,405554.41382434
2020-06-26,,iOS,2020,6,154831.80240684
2020-06-26,(Other),Desktop,2020,6,10789.544592355
2020-06-26,(Other),Mobile Web,2020,6,11407.132973617
2020-06-26,Direct,Desktop,2020,6,45154.940191836
2020-06-26,Direct,Mobile Web,2020,6,60790.43709445
2020-06-26,Display,Desktop,2020,6,1860.068821257
2020-06-26,Display,Mobile Web,2020,6,5484.302133739
2020-06-26,Email,Desktop,2020,6,519.794343257
2020-06-26,Email,Mobile Web,2020,6,193.511562758
2020-06-26,Organic Search,Desktop,2020,6,100268.539883586
2020-06-26,Organic Search,Mobile Web,2020,6,155135.008533493
2020-06-26,Paid Search,Desktop,2020,6,20197.624810843
2020-06-26,Paid Search,Mobile Web,2020,6,37797.371942107
2020-06-26,Referral,Desktop,2020,6,10801.870063945
2020-06-26,Referral,Mobile Web,2020,6,16231.571889878
2020-06-26,Social,Desktop,2020,6,980.077740739
2020-06-26,Social,Mobile Web,2020,6,2534.780284254
2020-06-27,,Android,2020,6,414872.624095943
2020-06-27,,iOS,2020,6,159079.647548742
2020-06-27,(Other),Desktop,2020,6,7182.653319108
2020-06-27,(Other),Mobile Web,2020,6,12564.199626281
2020-06-27,Direct,Desktop,2020,6,42527.920733104
2020-06-27,Direct,Mobile Web,2020,6,58346.137703147
2020-06-27,Display,Desktop,2020,6,1147.480380437
2020-06-27,Display,Mobile Web,2020,6,5325.277017915
2020-06-27,Email,Desktop,2020,6,346.282791737
2020-06-27,Email,Mobile Web,2020,6,249.593404306
2020-06-27,Organic Search,Desktop,2020,6,63450.772306989
2020-06-27,Organic Search,Mobile Web,2020,6,163147.946748217
2020-06-27,Paid Search,Desktop,2020,6,14926.228214467
2020-06-27,Paid Search,Mobile Web,2020,6,41564.648447249
2020-06-27,Referral,Desktop,2020,6,6047.341633685
2020-06-27,Referral,Mobile Web,2020,6,14004.742076897
2020-06-27,Social,Desktop,2020,6,720.639751127
2020-06-27,Social,Mobile Web,2020,6,2497.279954318
2020-06-28,,Android,2020,6,413656.493763867
2020-06-28,,iOS,2020,6,160736.307196942
2020-06-28,(Other),Desktop,2020,6,6167.078370062
2020-06-28,(Other),Mobile Web,2020,6,13493.497487381
2020-06-28,Direct,Desktop,2020,6,40901.367776342
2020-06-28,Direct,Mobile Web,2020,6,58319.968670411
2020-06-28,Display,Desktop,2020,6,1109.815641129
2020-06-28,Display,Mobile Web,2020,6,6079.221471416
2020-06-28,Email,Desktop,2020,6,233.918396802
2020-06-28,Email,Mobile Web,2020,6,92.868934327
2020-06-28,Organic Search,Desktop,2020,6,63603.254136887
2020-06-28,Organic Search,Mobile Web,2020,6,169238.323390838
2020-06-28,Paid Search,Desktop,2020,6,14411.368487981
2020-06-28,Paid Search,Mobile Web,2020,6,47092.017491984
2020-06-28,Referral,Desktop,2020,6,5885.052444627
2020-06-28,Referral,Mobile Web,2020,6,15508.890802813
2020-06-28,Social,Desktop,2020,6,608.229517949
2020-06-28,Social,Mobile Web,2020,6,2481.775027028
2020-06-29,,Android,2020,6,438270.638886202
2020-06-29,,iOS,2020,6,173232.824057831
2020-06-29,(Other),Desktop,2020,6,15238.547994358
2020-06-29,(Other),Mobile Web,2020,6,12435.429220708
2020-06-29,Direct,Desktop,2020,6,50200.41528049
2020-06-29,Direct,Mobile Web,2020,6,66321.072844078
2020-06-29,Display,Desktop,2020,6,2070.87245657
2020-06-29,Display,Mobile Web,2020,6,4453.984173132
2020-06-29,Email,Desktop,2020,6,446.821064759
2020-06-29,Email,Mobile Web,2020,6,160.904839271
2020-06-29,Organic Search,Desktop,2020,6,127295.160839245
2020-06-29,Organic Search,Mobile Web,2020,6,169514.029912629
2020-06-29,Paid Search,Desktop,2020,6,26204.899848068
2020-06-29,Paid Search,Mobile Web,2020,6,41053.616215937
2020-06-29,Referral,Desktop,2020,6,12344.836456385
2020-06-29,Referral,Mobile Web,2020,6,18256.050757203
2020-06-29,Social,Desktop,2020,6,1144.576043854
2020-06-29,Social,Mobile Web,2020,6,2581.601825366
2020-06-30,,Android,2020,6,421786.715636417
2020-06-30,,iOS,2020,6,161702.855351109
2020-06-30,(Other),Desktop,2020,6,14584.192576549
2020-06-30,(Other),Mobile Web,2020,6,11633.682456952
2020-06-30,Direct,Desktop,2020,6,53891.164468024
2020-06-30,Direct,Mobile Web,2020,6,63387.642408407
2020-06-30,Display,Desktop,2020,6,2042.382092529
2020-06-30,Display,Mobile Web,2020,6,4423.585399864
2020-06-30,Email,Desktop,2020,6,450.609186071
2020-06-30,Email,Mobile Web,2020,6,132.988712808
2020-06-30,Organic Search,Desktop,2020,6,120371.999160471
2020-06-30,Organic Search,Mobile Web,2020,6,166542.586114892
2020-06-30,Paid Search,Desktop,2020,6,24964.485245358
2020-06-30,Paid Search,Mobile Web,2020,6,40099.198292312
2020-06-30,Referral,Desktop,2020,6,13387.163399545
2020-06-30,Referral,Mobile Web,2020,6,18245.910795104
2020-06-30,Social,Desktop,2020,6,982.603473787
2020-06-30,Social,Mobile Web,2020,6,2299.060018568
2020-07-01,,Android,2020,7,32454.201474147
2020-07-01,,Desktop,2020,7,4315.682635433
2020-07-01,,Mobile Web,2020,7,4982.495391326
2020-07-01,,iOS,2020,7,10767.052306794
2020-07-01,(Other),Android,2020,7,74268.254225311
2020-07-01,(Other),Desktop,2020,7,13458.840280992
2020-07-01,(Other),Mobile Web,2020,7,11913.968988865
2020-07-01,(Other),iOS,2020,7,77.045564392
2020-07-01,Direct,Android,2020,7,167292.855708197
2020-07-01,Direct,Desktop,2020,7,54035.580628779
2020-07-01,Direct,Mobile Web,2020,7,58223.241903419
2020-07-01,Direct,iOS,2020,7,88567.639731827
2020-07-01,Display,Desktop,2020,7,1915.978917753
2020-07-01,Display,Mobile Web,2020,7,3065.631352832
2020-07-01,Email,Android,2020,7,321.545864402
2020-07-01,Email,Desktop,2020,7,236.075250451
2020-07-01,Email,Mobile Web,2020,7,30.137248812
2020-07-01,Organic Search,Desktop,2020,7,111910.318069271
2020-07-01,Organic Search,Mobile Web,2020,7,151381.807384436
2020-07-01,Paid Search,Android,2020,7,32736.471437198
2020-07-01,Paid Search,Desktop,2020,7,23700.932843099
2020-07-01,Paid Search,Mobile Web,2020,7,34967.974515032
2020-07-01,Paid Search,iOS,2020,7,31.645684584
2020-07-01,Referral,Android,2020,7,26.064154496
2020-07-01,Referral,Desktop,2020,7,11264.496375237
2020-07-01,Referral,Mobile Web,2020,7,18107.672052634
2020-07-01,Social,Desktop,2020,7,1038.630172975
2020-07-01,Social,Mobile Web,2020,7,2037.967294049
2020-07-02,,Android,2020,7,92525.225744209
2020-07-02,,Desktop,2020,7,12325.884383478
2020-07-02,,Mobile Web,2020,7,12822.873449418
2020-07-02,,iOS,2020,7,33169.689550067
2020-07-02,(Other),Android,2020,7,84037.228528967
2020-07-02,(Other),Desktop,2020,7,12995.86961434
2020-07-02,(Other),Mobile Web,2020,7,12849.769622118
2020-07-02,(Other),iOS,2020,7,65.229228894
2020-07-02,Direct,Android,2020,7,164174.768820786
2020-07-02,Direct,Desktop,2020,7,47181.512901584
2020-07-02,Direct,Mobile Web,2020,7,57399.304845479
2020-07-02,Direct,iOS,2020,7,86719.827046686
2020-07-02,Display,Desktop,2020,7,2114.342360601
2020-07-02,Display,Mobile Web,2020,7,3338.736769104
2020-07-02,Email,Android,2020,7,321.255444212
2020-07-02,Email,Desktop,2020,7,281.108370543
2020-07-02,Email,Mobile Web,2020,7,50.784440336
2020-07-02,Organic Search,Desktop,2020,7,115442.131545276
2020-07-02,Organic Search,Mobile Web,2020,7,153843.36217281
2020-07-02,Paid Search,Android,2020,7,32157.003715021
2020-07-02,Paid Search,Desktop,2020,7,23479.082383591
2020-07-02,Paid Search,Mobile Web,2020,7,32280.193399535
2020-07-02,Paid Search,iOS,2020,7,29.868302976
2020-07-02,Referral,Android,2020,7,102.74953697
2020-07-02,Referral,Desktop,2020,7,10389.472225097
2020-07-02,Referral,Mobile Web,2020,7,17429.470338612
2020-07-02,Social,Desktop,2020,7,793.585413594
2020-07-02,Social,Mobile Web,2020,7,2196.277434054
2020-07-03,,Android,2020,7,89013.939038877
2020-07-03,,Desktop,2020,7,6998.691747131
2020-07-03,,Mobile Web,2020,7,10822.482699895
2020-07-03,,iOS,2020,7,29085.070257808
2020-07-03,(Other),Android,2020,7,86329.251971408
2020-07-03,(Other),Desktop,2020,7,11479.591761435
2020-07-03,(Other),Mobile Web,2020,7,11680.717269884
2020-07-03,(Other),iOS,2020,7,141.931733871
2020-07-03,Direct,Android,2020,7,161020.870570971
2020-07-03,Direct,Desktop,2020,7,47029.862627383
2020-07-03,Direct,Mobile Web,2020,7,55625.022008576
2020-07-03,Direct,iOS,2020,7,81708.39607351
2020-07-03,Display,Desktop,2020,7,1817.493080658
2020-07-03,Display,Mobile Web,2020,7,3087.299974119
2020-07-03,Email,Android,2020,7,266.742754531
2020-07-03,Email,Desktop,2020,7,153.8392625
2020-07-03,Email,Mobile Web,2020,7,84.102636249
2020-07-03,Organic Search,Desktop,2020,7,97772.525471985
2020-07-03,Organic Search,Mobile Web,2020,7,150489.839223283
2020-07-03,Paid Search,Android,2020,7,31133.423439137
2020-07-03,Paid Search,Desktop,2020,7,20920.299994945
2020-07-03,Paid Search,Mobile Web,2020,7,32257.241497162
2020-07-03,Paid Search,iOS,2020,7,111.482634966
2020-07-03,Referral,Android,2020,7,47.651305084
2020-07-03,Referral,Desktop,2020,7,9032.431311814
2020-07-03,Referral,Mobile Web,2020,7,15550.619054629
2020-07-03,Social,Desktop,2020,7,629.192482147
2020-07-03,Social,Mobile Web,2020,7,2208.979755705
2020-07-04,,Android,2020,7,88906.608819902
2020-07-04,,Desktop,2020,7,5183.52294098
2020-07-04,,Mobile Web,2020,7,10559.041076817
2020-07-04,,iOS,2020,7,26781.960645042
2020-07-04,(Other),Android,2020,7,92255.207199449
2020-07-04,(Other),Desktop,2020,7,7998.394326482
2020-07-04,(Other),Mobile Web,2020,7,11796.416262173
2020-07-04,(Other),iOS,2020,7,73.347951966
2020-07-04,Direct,Android,2020,7,158819.167304837
2020-07-04,Direct,Desktop,2020,7,37250.141699978
2020-07-04,Direct,Mobile Web,2020,7,54729.738772089
2020-07-04,Direct,iOS,2020,7,85403.318991645
2020-07-04,Display,Desktop,2020,7,1138.319130988
2020-07-04,Display,Mobile Web,2020,7,2999.983111182
2020-07-04,Email,Android,2020,7,217.087514259
2020-07-04,Email,Desktop,2020,7,70.319362264
2020-07-04,Email,Mobile Web,2020,7,186.133436419
2020-07-04,Organic Search,Desktop,2020,7,64450.959652374
2020-07-04,Organic Search,Mobile Web,2020,7,150539.996092417
2020-07-04,Paid Search,Android,2020,7,32526.90466113
2020-07-04,Paid Search,Desktop,2020,7,12195.608792157
2020-07-04,Paid Search,Mobile Web,2020,7,34291.878202696
2020-07-04,Paid Search,iOS,2020,7,79.412510162
2020-07-04,Referral,Android,2020,7,79.925414349
2020-07-04,Referral,Desktop,2020,7,5230.144132562
2020-07-04,Referral,Mobile Web,2020,7,13342.232543457
2020-07-04,Social,Desktop,2020,7,645.862707336
2020-07-04,Social,Mobile Web,2020,7,2304.736973721
2020-07-05,,Android,2020,7,91780.373920327
2020-07-05,,Desktop,2020,7,7845.324784307
2020-07-05,,Mobile Web,2020,7,9805.866775424
2020-07-05,,iOS,2020,7,28347.8466039
2020-07-05,(Other),Android,2020,7,93605.688651911
2020-07-05,(Other),Desktop,2020,7,7044.745694651
2020-07-05,(Other),Mobile Web,2020,7,12421.683712447
2020-07-05,(Other),iOS,2020,7,129.590639768
2020-07-05,Direct,Android,2020,7,160822.835211029
2020-07-05,Direct,Desktop,2020,7,37747.336457869
2020-07-05,Direct,Mobile Web,2020,7,53599.679873314
2020-07-05,Direct,iOS,2020,7,86636.183817482
2020-07-05,Display,Desktop,2020,7,1408.754120647
2020-07-05,Display,Mobile Web,2020,7,3329.752608379
2020-07-05,Email,Android,2020,7,317.099284847
2020-07-05,Email,Desktop,2020,7,143.900746682
2020-07-05,Email,Mobile Web,2020,7,84.951711545
2020-07-05,Organic Search,Android,2020,7,4.194581502
2020-07-05,Organic Search,Desktop,2020,7,61463.57346425
2020-07-05,Organic Search,Mobile Web,2020,7,160405.241292231
2020-07-05,Paid Search,Android,2020,7,34487.979950003
2020-07-05,Paid Search,Desktop,2020,7,13151.188415761
2020-07-05,Paid Search,Mobile Web,2020,7,38578.773369848
2020-07-05,Paid Search,iOS,2020,7,64.97433752
2020-07-05,Referral,Android,2020,7,80.381333749
2020-07-05,Referral,Desktop,2020,7,6119.131336816
2020-07-05,Referral,Mobile Web,2020,7,14513.444480536
2020-07-05,Social,Desktop,2020,7,1025.70648001
2020-07-05,Social,Mobile Web,2020,7,2457.762024316
2020-07-06,,Android,2020,7,88372.324971594
2020-07-06,,Desktop,2020,7,6575.210929955
2020-07-06,,Mobile Web,2020,7,9706.01756331
2020-07-06,,iOS,2020,7,27171.44971193
2020-07-06,(Other),Android,2020,7,95678.480481962
2020-07-06,(Other),Desktop,2020,7,14793.859133276
2020-07-06,(Other),Mobile Web,2020,7,11581.770785828
2020-07-06,(Other),iOS,2020,7,51.816312767
2020-07-06,Direct,Android,2020,7,161811.846692839
2020-07-06,Direct,Desktop,2020,7,60232.603734913
2020-07-06,Direct,Mobile Web,2020,7,55375.840228484
2020-07-06,Direct,iOS,2020,7,88228.346560654
2020-07-06,Display,Desktop,2020,7,2741.201406952
2020-07-06,Display,Mobile Web,2020,7,2920.330602426
2020-07-06,Email,Android,2020,7,233.412585893
2020-07-06,Email,Desktop,2020,7,370.721429929
2020-07-06,Email,Mobile Web,2020,7,26.294460311
2020-07-06,Organic Search,Desktop,2020,7,120951.275514976
2020-07-06,Organic Search,Mobile Web,2020,7,158366.666990661
2020-07-06,Paid Search,Android,2020,7,34321.288980981
2020-07-06,Paid Search,Desktop,2020,7,23245.478289925
2020-07-06,Paid Search,Mobile Web,2020,7,29833.931503071
2020-07-06,Paid Search,iOS,2020,7,91.175132416
2020-07-06,Referral,Android,2020,7,140.754177325
2020-07-06,Referral,Desktop,2020,7,10457.708036664
2020-07-06,Referral,Mobile Web,2020,7,17006.427454356
2020-07-06,Social,Desktop,2020,7,787.242856344
2020-07-06,Social,Mobile Web,2020,7,2111.514816215
2020-07-07,,Android,2020,7,87952.352715574
2020-07-07,,Desktop,2020,7,7596.110710969
2020-07-07,,Mobile Web,2020,7,8472.181243001
2020-07-07,,iOS,2020,7,24819.661894853
2020-07-07,(Other),Android,2020,7,99300.240087245
2020-07-07,(Other),Desktop,2020,7,13685.702755743
2020-07-07,(Other),Mobile Web,2020,7,12817.914116642
2020-07-07,(Other),iOS,2020,7,92.123154484
2020-07-07,Direct,Android,2020,7,158801.565576052
2020-07-07,Direct,Desktop,2020,7,52745.648648194
2020-07-07,Direct,Mobile Web,2020,7,57293.790502035
2020-07-07,Direct,iOS,2020,7,85718.63621168
2020-07-07,Display,Desktop,2020,7,1563.679320402
2020-07-07,Display,Mobile Web,2020,7,2812.245008807
2020-07-07,Email,Android,2020,7,116.722377534
2020-07-07,Email,Desktop,2020,7,128.719468138
2020-07-07,Email,Mobile Web,2020,7,19.844708864
2020-07-07,Organic Search,Android,2020,7,4.194581502
2020-07-07,Organic Search,Desktop,2020,7,119312.2294255
2020-07-07,Organic Search,Mobile Web,2020,7,155056.103149305
2020-07-07,Paid Search,Android,2020,7,33583.600116603
2020-07-07,Paid Search,Desktop,2020,7,17825.692645203
2020-07-07,Paid Search,Mobile Web,2020,7,21749.359606656
2020-07-07,Paid Search,iOS,2020,7,43.493815356
2020-07-07,Referral,Android,2020,7,15.673707371
2020-07-07,Referral,Desktop,2020,7,12130.076412331
2020-07-07,Referral,Mobile Web,2020,7,18164.382636279
2020-07-07,Social,Desktop,2020,7,1065.312873797
2020-07-07,Social,Mobile Web,2020,7,2251.957066301
2020-07-08,,Android,2020,7,87823.758454852
2020-07-08,,Desktop,2020,7,6003.132702954
2020-07-08,,Mobile Web,2020,7,8636.760862177
2020-07-08,,iOS,2020,7,26248.923833651
2020-07-08,(Other),Android,2020,7,101449.478494578
2020-07-08,(Other),Desktop,2020,7,13209.656769887
2020-07-08,(Other),Mobile Web,2020,7,12565.123720455
2020-07-08,(Other),iOS,2020,7,170.536667913
2020-07-08,Direct,Android,2020,7,152402.855538858
2020-07-08,Direct,Desktop,2020,7,54812.020174677
2020-07-08,Direct,Mobile Web,2020,7,56834.939534958
2020-07-08,Direct,iOS,2020,7,85451.641887085
2020-07-08,Display,Android,2020,7,8.549702164
2020-07-08,Display,Desktop,2020,7,2099.327127361
2020-07-08,Display,Mobile Web,2020,7,2436.335363799
2020-07-08,Email,Android,2020,7,221.08642261
2020-07-08,Email,Desktop,2020,7,160.492918368
2020-07-08,Email,Mobile Web,2020,7,50.946735239
2020-07-08,Organic Search,Desktop,2020,7,120992.011349803
2020-07-08,Organic Search,Mobile Web,2020,7,156617.820501981
2020-07-08,Paid Search,Android,2020,7,33786.584101475
2020-07-08,Paid Search,Desktop,2020,7,17343.987945912
2020-07-08,Paid Search,Mobile Web,2020,7,23227.24691796
2020-07-08,Paid Search,iOS,2020,7,143.712800207
2020-07-08,Referral,Android,2020,7,52.982682897
2020-07-08,Referral,Desktop,2020,7,11376.888101452
2020-07-08,Referral,Mobile Web,2020,7,18491.996475194
2020-07-08,Social,Desktop,2020,7,903.500053792
2020-07-08,Social,Mobile Web,2020,7,2036.021330506
2020-07-09,,Android,2020,7,86298.838656019
2020-07-09,,Desktop,2020,7,5489.253463216
2020-07-09,,Mobile Web,2020,7,8335.542418799
2020-07-09,,iOS,2020,7,25932.834159635
2020-07-09,(Other),Android,2020,7,105850.32885108
2020-07-09,(Other),Desktop,2020,7,11795.670892996
2020-07-09,(Other),Mobile Web,2020,7,12316.056248964
2020-07-09,(Other),iOS,2020,7,122.289077694
2020-07-09,Direct,Android,2020,7,150975.971108669
2020-07-09,Direct,Desktop,2020,7,53639.799437419
2020-07-09,Direct,Mobile Web,2020,7,56228.6133516
2020-07-09,Direct,iOS,2020,7,82976.584713205
2020-07-09,Display,Desktop,2020,7,1934.686614906
2020-07-09,Display,Mobile Web,2020,7,2297.715236146
2020-07-09,Email,Android,2020,7,133.86400319
2020-07-09,Email,Desktop,2020,7,161.226367514
2020-07-09,Email,Mobile Web,2020,7,9.230143963
2020-07-09,Organic Search,Desktop,2020,7,115455.546659362
2020-07-09,Organic Search,Mobile Web,2020,7,159285.051640205
2020-07-09,Paid Search,Android,2020,7,33326.592797354
2020-07-09,Paid Search,Desktop,2020,7,18766.175610699
2020-07-09,Paid Search,Mobile Web,2020,7,22422.93951838
2020-07-09,Paid Search,iOS,2020,7,122.976132384
2020-07-09,Referral,Android,2020,7,36.585608162
2020-07-09,Referral,Desktop,2020,7,12699.593245379
2020-07-09,Referral,Mobile Web,2020,7,17338.833726131
2020-07-09,Social,Desktop,2020,7,920.36290633
2020-07-09,Social,Mobile Web,2020,7,1890.070681295
2020-07-10,,Android,2020,7,80365.395131524
2020-07-10,,Desktop,2020,7,4828.487907915
2020-07-10,,Mobile Web,2020,7,8647.701226089
2020-07-10,,iOS,2020,7,20196.49751854
2020-07-10,(Other),Android,2020,7,103732.182562125
2020-07-10,(Other),Desktop,2020,7,11002.476426033
2020-07-10,(Other),Mobile Web,2020,7,11232.592218063
2020-07-10,(Other),iOS,2020,7,93.988042892
2020-07-10,Direct,Android,2020,7,140689.127925384
2020-07-10,Direct,Desktop,2020,7,47779.671352084
2020-07-10,Direct,Mobile Web,2020,7,55418.21051425
2020-07-10,Direct,iOS,2020,7,75924.867953982
2020-07-10,Display,Desktop,2020,7,1868.092725447
2020-07-10,Display,Mobile Web,2020,7,2564.401365094
2020-07-10,Email,Android,2020,7,130.363574898
2020-07-10,Email,Desktop,2020,7,119.303233068
2020-07-10,Email,Mobile Web,2020,7,74.632052124
2020-07-10,Organic Search,Desktop,2020,7,107887.569151922
2020-07-10,Organic Search,Mobile Web,2020,7,146613.298235774
2020-07-10,Paid Search,Android,2020,7,33816.763331804
2020-07-10,Paid Search,Desktop,2020,7,15735.280007103
2020-07-10,Paid Search,Mobile Web,2020,7,21404.003635781
2020-07-10,Paid Search,iOS,2020,7,192.248158233
2020-07-10,Referral,Android,2020,7,1
2020-07-10,Referral,Desktop,2020,7,9789.82868858
2020-07-10,Referral,Mobile Web,2020,7,16093.837068257
2020-07-10,Social,Desktop,2020,7,913.800771885
2020-07-10,Social,Mobile Web,2020,7,1941.144345778
2020-07-11,,Android,2020,7,82134.482988257
2020-07-11,,Desktop,2020,7,7723.365559664
2020-07-11,,Mobile Web,2020,7,8417.668486655
2020-07-11,,iOS,2020,7,23254.717883272
2020-07-11,(Other),Android,2020,7,112053.89703029
2020-07-11,(Other),Desktop,2020,7,6918.421835784
2020-07-11,(Other),Mobile Web,2020,7,11861.237876713
2020-07-11,(Other),iOS,2020,7,163.299084905
2020-07-11,Direct,Android,2020,7,141590.785709776
2020-07-11,Direct,Desktop,2020,7,39510.515390097
2020-07-11,Direct,Mobile Web,2020,7,50902.909084332
2020-07-11,Direct,iOS,2020,7,84421.619645633
2020-07-11,Display,Desktop,2020,7,742.375691962
2020-07-11,Display,Mobile Web,2020,7,3093.663539392
2020-07-11,Email,Android,2020,7,177.929562759
2020-07-11,Email,Desktop,2020,7,92.467717142
2020-07-11,Email,Mobile Web,2020,7,59.112660761
2020-07-11,Organic Search,Desktop,2020,7,66003.974072362
2020-07-11,Organic Search,Mobile Web,2020,7,154630.839284462
2020-07-11,Paid Search,Android,2020,7,33664.071559427
2020-07-11,Paid Search,Desktop,2020,7,12124.599536459
2020-07-11,Paid Search,Mobile Web,2020,7,23743.634835476
2020-07-11,Paid Search,iOS,2020,7,168.569892055
2020-07-11,Referral,Android,2020,7,36.462761066
2020-07-11,Referral,Desktop,2020,7,5345.525339802
2020-07-11,Referral,Mobile Web,2020,7,13794.25645355
2020-07-11,Social,Desktop,2020,7,766.140427148
2020-07-11,Social,Mobile Web,2020,7,1965.809598447
2020-07-12,,Android,2020,7,86374.645986301
2020-07-12,,Desktop,2020,7,4583.546356917
2020-07-12,,Mobile Web,2020,7,9421.29718209
2020-07-12,,iOS,2020,7,23344.986671802
2020-07-12,(Other),Android,2020,7,115199.790948436
2020-07-12,(Other),Desktop,2020,7,6683.415726687
2020-07-12,(Other),Mobile Web,2020,7,12457.299911803
2020-07-12,(Other),iOS,2020,7,85.755146653
2020-07-12,Direct,Android,2020,7,146506.085406891
2020-07-12,Direct,Desktop,2020,7,36246.301786798
2020-07-12,Direct,Mobile Web,2020,7,56670.462524787
2020-07-12,Direct,iOS,2020,7,85613.084318588
2020-07-12,Display,Desktop,2020,7,714.416143185
2020-07-12,Display,Mobile Web,2020,7,3292.858188171
2020-07-12,Email,Android,2020,7,212.247196608
2020-07-12,Email,Desktop,2020,7,41.720081966
2020-07-12,Email,Mobile Web,2020,7,18.897366815
